canonical_smiles,molecule_chembl_id,standard_units,standard_value,units,value
COc1ccc(S(=O)(=O)Nc2cccnc2Nc2ccc(O)cc2)cc1,CHEMBL20684,nM,2880.0,uM,2.88
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1B(O)O,CHEMBL1096450,nM,22000.0,uM,22.0
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1C(=O)O,CHEMBL3347604,nM,100000.0,uM,100.0
COc1cc(/C=C\c2ccc(OC)c(B(O)O)c2)cc(OC)c1,CHEMBL3347603,nM,21000.0,uM,21.0
COc1cc(/C=C\c2cccc(B(O)O)c2)cc(OC)c1,CHEMBL3347575,nM,100000.0,uM,100.0
COc1cc(/C=C\c2cccc(B(O)O)c2)cc(OC)c1OC,CHEMBL3347574,nM,100000.0,uM,100.0
COc1cc(/C=C\c2ccc(B(O)O)cc2)cc(OC)c1,CHEMBL3347573,nM,79000.0,uM,79.0
COc1cc(/C=C\c2ccc(B(O)O)cc2)cc(OC)c1OC,CHEMBL3347560,nM,100000.0,uM,100.0
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,1800.0,uM,1.8
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,2000.0,uM,2.0
COc1cc(C(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)ccc1O,CHEMBL194094,nM,40000.0,uM,40.0
COc1cc(C(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)ccc1B(O)O,CHEMBL3347553,nM,40000.0,uM,40.0
COc1cc(/C=C/C(=O)c2cc(OC)c(OC)c(OC)c2)ccc1O,CHEMBL486273,nM,2600.0,uM,2.6
COc1cc(/C=C/C(=O)c2cc(OC)c(OC)c(OC)c2)ccc1B(O)O,CHEMBL3347552,nM,31000.0,uM,31.0
COc1ccc(/C=C/c2cc(OC)c(OC)c(OC)c2)cc1B(O)O,CHEMBL1098730,nM,7800.0,uM,7.8
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1B(O)O,CHEMBL1096450,nM,1500.0,uM,1.5
COc1ccc(C(=O)c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL276625,nM,3400.0,uM,3.4
O=C(Nc1cccnc1Nc1ccc(F)cc1)c1cccnc1Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,CHEMBL3360101,nM,2160.0,uM,2.16
COc1ccc(S(=O)(=O)Nc2cccnc2Nc2ccc(O)cc2)cc1,CHEMBL20684,nM,2400.0,uM,2.4
COc1ccc(/C=C/C(=O)c2cc3c(cc2OC)OCS3)cc1,CHEMBL3355830,nM,5800.0,uM,5.8
COc1ccc(/C=C/C(=O)c2cc3c(cc2OC)SCO3)cc1,CHEMBL3355856,nM,4150.0,uM,4.15
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,1730.0,uM,1.73
COc1ccc(/C=C/C(=O)c2cc3c(cc2OC)OCS3)cc1,CHEMBL3355830,nM,489.0,uM,0.489
COc1ccc(/C=C/C(=O)c2cc3c(cc2OC)SCO3)cc1,CHEMBL3355856,nM,108.0,uM,0.108
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,23.0,uM,0.023
COc1ccc(S(=O)(=O)N2CCc3cccc(Nc4ccc([N+](=O)[O-])cc4)c32)cc1,CHEMBL3325998,nM,3700.0,uM,3.7
COc1ccc(S(=O)(=O)N2CCc3cccc(Nc4ccc(C#N)cc4)c32)cc1,CHEMBL3325999,nM,3200.0,uM,3.2
COC(=O)c1ccc(Nc2cccc3c2N(S(=O)(=O)c2ccc(OC)cc2)CC3)cc1,CHEMBL3326000,nM,4700.0,uM,4.7
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL107,nM,5400.0,uM,5.4
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,2500.0,uM,2.5
COc1cc(C(=O)c2ccn(-c3cccc(F)c3)c2)cc(OC)c1OC,CHEMBL3318094,nM,2100.0,uM,2.1
COc1cc(C(=O)c2ccn(-c3ccccc3F)c2)cc(OC)c1OC,CHEMBL3318091,nM,1000.0,uM,1.0
COc1cc(C(=O)c2ccn(-c3ccc(Cl)cc3)c2)cc(OC)c1OC,CHEMBL3318090,nM,2300.0,uM,2.3
COc1cc(C(=O)c2ccn(-c3cccc(Cl)c3)c2)cc(OC)c1OC,CHEMBL3318089,nM,2200.0,uM,2.2
COc1cc(C(=O)c2ccn(-c3ccccc3Cl)c2)cc(OC)c1OC,CHEMBL3318088,nM,8800.0,uM,8.8
COc1cc(C(=O)c2ccn(C)c2)cc(OC)c1OC,CHEMBL3318087,nM,40000.0,uM,40.0
COc1cc(C(=O)c2cc[nH]c2)cc(OC)c1OC,CHEMBL3318086,nM,40000.0,uM,40.0
COc1cc(C(=O)c2ccn(-c3ccccc3)c2)cc(OC)c1OC,CHEMBL3318085,nM,1500.0,uM,1.5
COc1cc(C(=O)c2ccn(-c3ccc(C)cc3)c2)cc(OC)c1OC,CHEMBL3318112,nM,900.0,uM,0.9
COc1ccccc1-n1ccc(C(=O)c2cc(OC)c(OC)c(OC)c2)c1,CHEMBL3318113,nM,2700.0,uM,2.7
COc1cccc(-n2ccc(C(=O)c3cc(OC)c(OC)c(OC)c3)c2)c1,CHEMBL3318114,nM,1800.0,uM,1.8
COc1ccc(-n2ccc(C(=O)c3cc(OC)c(OC)c(OC)c3)c2)cc1,CHEMBL3318115,nM,1200.0,uM,1.2
COc1cc(C(=O)c2ccn(-c3cccc(C)c3)c2)cc(OC)c1OC,CHEMBL3318111,nM,950.0,uM,0.95
COc1cc(C(=O)c2ccn(-c3cccc(NC(C)C)c3)c2)cc(OC)c1OC,CHEMBL3318103,nM,2500.0,uM,2.5
COc1cc(C(=O)c2ccn(-c3cccc([N+](=O)[O-])c3)c2)cc(OC)c1OC,CHEMBL3318097,nM,8900.0,uM,8.9
COc1cc(C(=O)c2ccn(-c3ccccc3C)c2)cc(OC)c1OC,CHEMBL3318110,nM,13000.0,uM,13.0
CNc1cccc(-n2ccc(C(=O)c3cc(OC)c(OC)c(OC)c3)c2)c1,CHEMBL3318102,nM,1000.0,uM,1.0
COc1cc(C(=O)c2ccn(-c3ccc(F)cc3)c2)cc(OC)c1OC,CHEMBL3318095,nM,1400.0,uM,1.4
COc1cc(C(=O)c2ccn(-c3cccc(N4CCCC4)c3)c2)cc(OC)c1OC,CHEMBL3318108,nM,2500.0,uM,2.5
COc1cc(C(=O)c2ccn(-c3ccc(N)cc3)c2)cc(OC)c1OC,CHEMBL3318101,nM,1300.0,uM,1.3
COc1cc(C(=O)c2ccn(-c3cccc(-n4cccc4)c3)c2)cc(OC)c1OC,CHEMBL3318107,nM,2500.0,uM,2.5
COc1cc(C(=O)c2ccn(-c3cccc(N)c3)c2)cc(OC)c1OC,CHEMBL3318100,nM,1400.0,uM,1.4
COc1cc(C(=O)c2ccn(-c3cccc(NS(C)(=O)=O)c3)c2)cc(OC)c1OC,CHEMBL3318106,nM,860.0,uM,0.86
COc1cc(C(=O)c2ccn(-c3ccccc3N)c2)cc(OC)c1OC,CHEMBL3318099,nM,6800.0,uM,6.8
COc1cc(C(=O)c2ccn(-c3cccc(NC(=N)N)c3)c2)cc(OC)c1OC.Cl,CHEMBL3318105,nM,1200.0,uM,1.2
COc1cc(C(=O)c2ccn(-c3cccc(N(C)C)c3)c2)cc(OC)c1OC,CHEMBL3318104,nM,1500.0,uM,1.5
COc1cc(C(=O)c2ccn(-c3ccccc3OC(C)C)c2)cc(OC)c1OC,CHEMBL3318116,nM,6100.0,uM,6.1
COc1cc(C(=O)c2ccn(-c3cccc(OC(C)C)c3)c2)cc(OC)c1OC,CHEMBL3318092,nM,2500.0,uM,2.5
COc1cc(C(=O)c2ccn(-c3ccccc3O)c2)cc(OC)c1OC,CHEMBL3318118,nM,1700.0,uM,1.7
COc1cc(C(=O)c2ccn(-c3cccc(O)c3)c2)cc(OC)c1OC,CHEMBL3318119,nM,1200.0,uM,1.2
COc1cc(C(=O)c2ccn(-c3ccc(O)cc3)c2)cc(OC)c1OC,CHEMBL3318120,nM,15000.0,uM,15.0
COc1ccc(-n2ccc(C(=O)c3cc(OC)c(OC)c(OC)c3)c2)cc1N,CHEMBL3318122,nM,1300.0,uM,1.3
COc1ccc(-n2ccc(C(=O)c3cc(OC)c(OC)c(OC)c3)c2)cc1O,CHEMBL3318123,nM,1300.0,uM,1.3
COc1ccc(-n2ccc(C(=O)c3cc(OC)c(OC)c(OC)c3)c2)cc1OC,CHEMBL3318124,nM,2100.0,uM,2.1
COc1ccc(-n2ccc(C(=O)c3cc(OC)c(OC)c(OC)c3)c2)cc1OC(C)C,CHEMBL3318125,nM,1700.0,uM,1.7
COc1cc(C(=O)c2ccn(-c3cc(OC)c(OC)c(OC)c3)c2)cc(OC)c1OC,CHEMBL3318127,nM,40000.0,uM,40.0
COc1cc(C(=O)c2ccn(Cc3ccccc3)c2)cc(OC)c1OC,CHEMBL3318130,nM,40000.0,uM,40.0
COc1cc(C(=O)c2ccn(S(=O)(=O)c3ccccc3)c2)cc(OC)c1OC,CHEMBL3318131,nM,16000.0,uM,16.0
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL107,nM,3200.0,uM,3.2
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,1000.0,uM,1.0
O=C(NCc1ccco1)N1CCC(c2nc(-c3ccc(Cl)cc3)no2)CC1,CHEMBL3329875,nM,2000.0,uM,2.0
COc1cccc(NC(=O)N2CCC(c3nc(-c4ccc(C)cc4)no3)CC2)c1,CHEMBL3329876,nM,3000.0,uM,3.0
O=C(NCc1ccccc1)N1CCC(c2nc(-c3ccc(F)cc3)no2)CC1,CHEMBL3329881,nM,1600.0,uM,1.6
Cc1ccc(-c2noc(C3CCN(C(=O)NCc4ccccc4)CC3)n2)cc1,CHEMBL3329898,nM,1100.0,uM,1.1
O=C(NCc1ccccc1)N1CCC(c2nc(-c3ccccc3)no2)CC1,CHEMBL3329900,nM,1800.0,uM,1.8
O=C(NCc1ccccc1)N1CCC(c2nc(-c3ccccc3Cl)no2)CC1,CHEMBL3329908,nM,2600.0,uM,2.6
Cc1ccc(-c2noc(C3CCN(C(=O)NCc4ccco4)CC3)n2)cc1,CHEMBL3329918,nM,2300.0,uM,2.3
COc1cccc(NC(=O)N2CCC(c3nc(-c4ccc(Cl)cc4)no3)CC2)c1,CHEMBL3329919,nM,5300.0,uM,5.3
COc1cc(-c2cc3c4ccccc4n(C(C)=O)c3nn2)cc(OC)c1OC,CHEMBL3331199,nM,2410.0,uM,2.41
COc1ccc(-c2cc3c4ccccc4n(C(C)=O)c3nn2)cc1OC,CHEMBL3331200,nM,4920.0,uM,4.92
CC(=O)n1c2ccccc2c2cc(-c3ccc4ccccc4c3)nnc21,CHEMBL3331202,nM,8910.0,uM,8.91
CC(=O)n1c2ccccc2c2cc(-c3cccc4ccccc34)nnc21,CHEMBL3331203,nM,8970.0,uM,8.97
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,1200.0,uM,1.2
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1NC(=O)c1cn(Cc2ccc(F)cc2)nn1,CHEMBL3335080,nM,1160.0,uM,1.16
COc1ccc(Cn2cc(C(=O)Nc3cc(/C=C\c4cc(OC)c(OC)c(OC)c4)cc(OC)c3OC)nn2)cc1,CHEMBL3335084,nM,950.0,uM,0.95
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,1080.0,uM,1.08
COc1ccc(/C=C/C(=O)c2ccccc2-c2ccc(F)cc2)cc1,CHEMBL3393085,nM,1800.0,uM,1.8
COc1ccc(/C=C/C(=O)c2ccccc2-c2ccc(F)cc2)cc1O,CHEMBL3393090,nM,1300.0,uM,1.3
COc1ccc(/C=C/C(=O)c2ccccc2-c2ccc(F)cc2)cc1B(O)O,CHEMBL3393091,nM,3400.0,uM,3.4
CN(C)c1ccc(/C=C/C(=O)c2ccccc2-c2ccc(F)cc2)cc1,CHEMBL3393092,nM,3600.0,uM,3.6
COc1ccc(/C=C/C(=O)c2ccccc2-c2cccc(F)c2)cc1,CHEMBL3393095,nM,4000.0,uM,4.0
COc1ccc(/C=C/C(=O)c2ccccc2-c2cccc(F)c2)cc1O,CHEMBL3393099,nM,490.0,uM,0.49
COc1ccc(/C=C/C(=O)c2ccccc2-c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL3393100,nM,2800.0,uM,2.8
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL107,nM,2600.0,uM,2.6
CCC1=CC2CN(/C=C(/C(=O)OC)Cc3c([nH]c4ccc(I)cc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,CHEMBL3400561,nM,6200.0,uM,6.2
CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,CHEMBL553025,nM,700.0,uM,0.7
CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,CHEMBL159,nM,2100.0,uM,2.1
COC(=O)Nc1nc2ccc(C(=O)c3sccc3O)cc2[nH]1,CHEMBL3401786,nM,2000.0,uM,2.0
COC(=O)Nc1nc2ccc(C(=O)c3ccc(O)cc3O)cc2[nH]1,CHEMBL3401785,nM,20000.0,uM,20.0
COC(=O)Nc1nc2ccc(C(=O)c3ccc(OC)cc3O)cc2[nH]1,CHEMBL3401784,nM,2200.0,uM,2.2
COC(=O)Nc1nc2ccc(/C=C\c3cc(OC)c(OC)c(OC)c3)cc2[nH]1,CHEMBL3401783,nM,1600.0,uM,1.6
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,1100.0,uM,1.1
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL107,nM,360.0,uM,0.36
COc1ccc(-c2oc3cc(O)c(OC)c(O)c3c(=O)c2OC)cc1,CHEMBL161957,nM,5700.0,uM,5.7
COc1cc(-c2oc3cc(O)c(OC)c(O)c3c(=O)c2OC)cc(OC)c1OC,CHEMBL3407503,nM,21400.0,uM,21.4
COc1cc(-c2oc3cc(O)c(OC)c(O)c3c(=O)c2OC)cc(O)c1OC,CHEMBL3407749,nM,17800.0,uM,17.8
COc1ccc(-c2oc3cc(O)c(OC)c(O)c3c(=O)c2OC)cc1OC,CHEMBL3407748,nM,19300.0,uM,19.3
Cc1ccc(S(=O)(=O)N2CC(=O)N3Cc4ccccc4[C@@H](OCc4ccccc4)[C@@H]3C2)cc1,CHEMBL3409623,nM,1680.0,uM,1.68
Cc1ccc(S(=O)(=O)N2C[C@H]3[C@H](OCc4ccccc4)c4ccccc4CN3C(=O)[C@@H]2C)cc1,CHEMBL3409624,nM,3550.0,uM,3.55
COC(=O)Nc1nc2cc(C(=O)c3cccs3)ccc2[nH]1,CHEMBL9514,nM,1640.0,uM,1.64
COc1cc2c(cc1OC)C(c1cc(OC)c(OC)c(OC)c1)=NCC(=O)N2,CHEMBL3410882,,,,
COc1cc(C2=NCC(=O)Nc3c2ccc(OC)c3OC)cc(OC)c1OC,CHEMBL3410883,,,,
COc1cc(C2=NCC(=O)Nc3cc4c(cc32)OCO4)cc(OC)c1OC,CHEMBL3410884,nM,13600.0,uM,13.6
COc1ccc2c(c1)C(c1cc(OC)c(OC)c(OC)c1)=NCC(=O)N2,CHEMBL3410881,,,,
COc1ccc2c(c1)NC(=O)CN=C2c1cc(OC)c(OC)c(OC)c1,CHEMBL3410880,nM,9000.0,uM,9.0
COc1ccc2c(c1)N(C)C(=O)CN=C2c1cc(OC)c(OC)c(OC)c1,CHEMBL3410885,,,,
COc1ccc2c(c1)C(c1cc(OC)c(OC)c(OC)c1)=NCC(=O)N2C,CHEMBL3410886,,,,
COc1cc2c(cc1OC)N(C)C(=O)CN=C2c1cc(OC)c(OC)c(OC)c1,CHEMBL3410887,,,,
COc1cc(C2=NCC(=O)N(C)c3c2ccc(OC)c3OC)cc(OC)c1OC,CHEMBL3410888,,,,
COc1cc(C2=NCC(=O)N(C)c3cc4c(cc32)OCO4)cc(OC)c1OC,CHEMBL3410889,,,,
COc1ccc2c(c1O)NC(=O)CN=C2c1cc(OC)c(OC)c(OC)c1,CHEMBL3410890,nM,1300.0,uM,1.3
COc1cc(C2=NCC(=O)N3COc4c(OC)ccc2c43)cc(OC)c1OC,CHEMBL3410891,,,,
COc1cc2c(cc1O)C(c1cc(OC)c(OC)c(OC)c1)=NCC(=O)N2,CHEMBL3410892,,,,
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,1300.0,uM,1.3
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,9000.0,uM,9.0
COc1ccc(-c2nc3cccc(C)n3c2Nc2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL3580704,nM,38000.0,uM,38.0
COc1ccc(Nc2c(-c3ccc(OC)c(O)c3)nc3ncccn23)cc1,CHEMBL3580703,nM,54000.0,uM,54.0
COc1ccc(Nc2c(-c3cccc(O)c3)nc3ccccn23)cc1,CHEMBL3580702,nM,42000.0,uM,42.0
COc1ccc(Nc2c(-c3cccc(B(O)O)c3)nc3ccccn23)cc1,CHEMBL3580701,nM,48000.0,uM,48.0
COc1ccc(Nc2c(-c3ccc(OC)cc3)nc3ccccn23)cc1,CHEMBL3580700,nM,34000.0,uM,34.0
COc1ccc(Nc2c(-c3cc(OC)c(OC)c(OC)c3)nc3ccccn23)cc1,CHEMBL3580699,nM,14000.0,uM,14.0
COc1cc(Nc2c(C3C=Nc4ccccc43)nc3cnccn23)cc(OC)c1OC,CHEMBL3580698,nM,11000.0,uM,11.0
COc1ccc(Nc2c(-c3ccc(OC)c(O)c3)nc3cnccn23)cc1,CHEMBL3580697,nM,38000.0,uM,38.0
COc1ccc(Nc2c(-c3ccc(Cl)cc3)nc3cnccn23)cc1,CHEMBL3580696,nM,46000.0,uM,46.0
COc1ccc(Nc2c(-c3ccc(F)cc3)nc3cnccn23)cc1,CHEMBL3580695,nM,44000.0,uM,44.0
COc1cc(-c2nc3cnccn3c2Nc2cc(OC)c(OC)c(OC)c2)cc(OC)c1O,CHEMBL3580694,nM,34000.0,uM,34.0
COc1cc(Nc2c(-c3ccc(F)cc3)nc3cnccn23)cc(OC)c1OC,CHEMBL3580693,nM,36000.0,uM,36.0
COc1cc(Nc2c(-c3ccc(Cl)cc3)nc3cnccn23)cc(OC)c1OC,CHEMBL3580692,nM,32000.0,uM,32.0
COc1cc(Nc2c(-c3cccc(O)c3)nc3cnccn23)cc(OC)c1OC,CHEMBL3580691,nM,39000.0,uM,39.0
COc1ccc(-c2nc3cnccn3c2Nc2cc(OC)c(OC)c(OC)c2)cc1,CHEMBL3580690,nM,40000.0,uM,40.0
COc1ccc(-c2nc3sc4ccccc4n3c2Nc2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL3580689,nM,20000.0,uM,20.0
COc1ccc(-c2nc3sccn3c2Nc2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL3580688,nM,36000.0,uM,36.0
COc1ccc(-c2nc3cnccn3c2Nc2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL3580687,nM,38000.0,uM,38.0
COc1ccc(-c2nc3cc(C)ccn3c2Nc2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL3580686,nM,10000.0,uM,10.0
COc1ccc(-c2nc3ccccn3c2Nc2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL3580685,nM,12000.0,uM,12.0
COC(=O)c1[nH]c2ccc(OC)cc2c1Sc1cc(OC)c(OC)c(OC)c1,CHEMBL221765,nM,2000.0,uM,2.0
COC(=O)c1[nH]c2ccc(Cl)cc2c1Sc1cc(OC)c(OC)c(OC)c1,CHEMBL381933,nM,2500.0,uM,2.5
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,1000.0,uM,1.0
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL107,nM,3200.0,uM,3.2
COc1cc(C(=O)c2c(-c3ccccc3)[nH]c3c(Cl)c(Cl)ccc23)cc(OC)c1OC,CHEMBL3597224,nM,1500.0,uM,1.5
COc1cc(Sc2c(-c3ccccc3)[nH]c3c(Cl)c(Cl)ccc23)cc(OC)c1OC,CHEMBL3597223,nM,1200.0,uM,1.2
COc1cc(C(=O)c2c(-c3ccccc3)[nH]c3c(OC)cccc23)cc(OC)c1OC,CHEMBL3597222,nM,1800.0,uM,1.8
COc1cc(Sc2c(-c3ccccc3)[nH]c3c(OC)cccc23)cc(OC)c1OC,CHEMBL3597221,nM,1200.0,uM,1.2
COc1cc(C(=O)c2c(-c3ccccc3)[nH]c3c(F)cccc23)cc(OC)c1OC,CHEMBL3597220,nM,1700.0,uM,1.7
COc1cc(Sc2c(-c3ccccc3)[nH]c3c(F)cccc23)cc(OC)c1OC,CHEMBL3597219,nM,1000.0,uM,1.0
COc1cc(Cc2c(-c3ccccc3)[nH]c3c(Cl)cccc23)cc(OC)c1OC,CHEMBL3597218,nM,2400.0,uM,2.4
COc1cc(C(=O)c2c(-c3ccccc3)[nH]c3c(Cl)cccc23)cc(OC)c1OC,CHEMBL3597217,nM,1800.0,uM,1.8
COc1cc(Sc2c(-c3ccccc3)[nH]c3c(Cl)cccc23)cc(OC)c1OC,CHEMBL3597216,nM,1300.0,uM,1.3
COc1cc(C(=O)c2c(-c3ccccc3)[nH]c3c(Br)cccc23)cc(OC)c1OC,CHEMBL3597215,nM,1700.0,uM,1.7
COc1cc(Sc2c(-c3ccccc3)[nH]c3c(Br)cccc23)cc(OC)c1OC,CHEMBL3597214,nM,1600.0,uM,1.6
COc1ccc2c(C(=O)c3cc(OC)c(OC)c(OC)c3)c(-c3ccccc3)[nH]c2c1,CHEMBL3597213,nM,1200.0,uM,1.2
COc1ccc2c(Sc3cc(OC)c(OC)c(OC)c3)c(-c3ccccc3)[nH]c2c1,CHEMBL3597212,nM,1100.0,uM,1.1
COc1cc(C(=O)c2c(-c3ccccc3)[nH]c3cc(F)ccc23)cc(OC)c1OC,CHEMBL3597211,nM,10000.0,uM,10.0
COc1cc(Sc2c(-c3ccccc3)[nH]c3cc(F)ccc23)cc(OC)c1OC,CHEMBL3597210,nM,2400.0,uM,2.4
COc1cc(Cc2c(-c3ccccc3)[nH]c3cc(Cl)ccc23)cc(OC)c1OC,CHEMBL3597209,nM,1600.0,uM,1.6
COc1cc(C(=O)c2c(-c3ccccc3)[nH]c3cc(Cl)ccc23)cc(OC)c1OC,CHEMBL3597208,nM,1400.0,uM,1.4
COc1cc(Sc2c(-c3ccccc3)[nH]c3cc(Cl)ccc23)cc(OC)c1OC,CHEMBL3597207,nM,1200.0,uM,1.2
COc1cc(C(=O)c2c(-c3ccccc3)[nH]c3cc(Br)ccc23)cc(OC)c1OC,CHEMBL3597206,nM,1300.0,uM,1.3
COc1cc(Sc2c(-c3ccccc3)[nH]c3cc(Br)ccc23)cc(OC)c1OC,CHEMBL3597205,nM,1900.0,uM,1.9
COc1ccc2[nH]c(-c3ccccc3)c(Cc3cc(OC)c(OC)c(OC)c3)c2c1,CHEMBL3597204,nM,3500.0,uM,3.5
COc1ccc2[nH]c(-c3ccccc3)c(C(=O)c3cc(OC)c(OC)c(OC)c3)c2c1,CHEMBL3597203,nM,8300.0,uM,8.3
COc1ccc2[nH]c(-c3ccccc3)c(Sc3cc(OC)c(OC)c(OC)c3)c2c1,CHEMBL3597202,nM,2100.0,uM,2.1
COc1cc(C(=O)c2c(-c3ccccc3)[nH]c3ccc(F)cc23)cc(OC)c1OC,CHEMBL3597201,nM,13000.0,uM,13.0
COc1cc(Sc2c(-c3ccccc3)[nH]c3ccc(F)cc23)cc(OC)c1OC,CHEMBL3597200,nM,1500.0,uM,1.5
COc1cc(Cc2c(-c3ccccc3)[nH]c3ccc(Cl)cc23)cc(OC)c1OC,CHEMBL3597199,nM,4400.0,uM,4.4
COc1cc(C(=O)c2c(-c3ccccc3)[nH]c3ccc(Cl)cc23)cc(OC)c1OC,CHEMBL3597198,nM,20000.0,uM,20.0
COc1cc(Sc2c(-c3ccccc3)[nH]c3ccc(Cl)cc23)cc(OC)c1OC,CHEMBL3597197,nM,1500.0,uM,1.5
COc1cc(Cc2c(-c3ccccc3)[nH]c3ccc(Br)cc23)cc(OC)c1OC,CHEMBL3597196,nM,4000.0,uM,4.0
COc1cc(C(=O)c2c(-c3ccccc3)[nH]c3ccc(Br)cc23)cc(OC)c1OC,CHEMBL3597195,nM,40000.0,uM,40.0
COc1cc(Sc2c(-c3ccccc3)[nH]c3ccc(Br)cc23)cc(OC)c1OC,CHEMBL3597194,nM,1300.0,uM,1.3
COc1cc(C(=O)c2c(-c3ccccc3)[nH]c3cccc(OC)c23)cc(OC)c1OC,CHEMBL3597193,nM,20000.0,uM,20.0
COc1cc(Sc2c(-c3ccccc3)[nH]c3cccc(OC)c23)cc(OC)c1OC,CHEMBL3597192,nM,20000.0,uM,20.0
COc1cc(C(=O)c2c(-c3ccccc3)[nH]c3cccc(F)c23)cc(OC)c1OC,CHEMBL3597191,nM,1600.0,uM,1.6
COc1cc(Sc2c(-c3ccccc3)[nH]c3cccc(F)c23)cc(OC)c1OC,CHEMBL3597190,nM,1700.0,uM,1.7
COc1cc(Cc2c(-c3ccccc3)[nH]c3cccc(Cl)c23)cc(OC)c1OC,CHEMBL3597189,nM,17000.0,uM,17.0
COc1cc(C(=O)c2c(-c3ccccc3)[nH]c3cccc(Cl)c23)cc(OC)c1OC,CHEMBL3597188,nM,3600.0,uM,3.6
COc1cc(Sc2c(-c3ccccc3)[nH]c3cccc(Cl)c23)cc(OC)c1OC,CHEMBL3597187,nM,1600.0,uM,1.6
COc1cc(C(=O)c2c(-c3ccccc3)[nH]c3cccc(Br)c23)cc(OC)c1OC,CHEMBL3597186,nM,20000.0,uM,20.0
COc1cc(Sc2c(-c3ccccc3)[nH]c3cccc(Br)c23)cc(OC)c1OC,CHEMBL3597185,nM,2400.0,uM,2.4
COc1ccc(S(=O)(=O)Nc2ccccc2-c2ccc(C#N)c(F)c2)cc1,CHEMBL3600757,nM,670.0,uM,0.67
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL107,nM,2210.0,uM,2.21
O=C1c2cc(Cl)ccc2OC2c3[nH]c4ccc(O)cc4c3CCN12,CHEMBL3600388,nM,5300.0,uM,5.3
O=C1c2cc(Cl)ccc2SC2c3[nH]c4ccc(O)cc4c3CCN12,CHEMBL3600929,nM,4500.0,uM,4.5
