canonical_smiles,molecule_chembl_id,standard_units,standard_value,units,value
Cc1[nH]nc(N)c1-c1nc2ccc(S(=O)(=O)NCc3ccncc3)cc2s1,CHEMBL3681027,nM,40.0,nM,40.0
Cc1[nH]nc(N)c1-c1nc2ccc(S(=O)(=O)NCCN(C)C)cc2s1,CHEMBL3685628,nM,300.0,nM,300.0
Cc1[nH]nc(N)c1-c1nc2ccc(S(=O)(=O)NCCCN(C)C)cc2s1,CHEMBL3685629,nM,3200.0,nM,3200.0
Cc1[nH]nc(N)c1-c1nc2ccc(S(=O)(=O)NNNc3ccccc3)cc2s1,CHEMBL3685630,nM,900.0,nM,900.0
Nc1[nH]nc(-c2ccncc2)c1-c1nc2ccc(S(N)(=O)=O)cc2s1,CHEMBL3685631,nM,50.0,nM,50.0
Nc1n[nH]c(NCCO)c1-c1nc2ccccc2s1,CHEMBL3685632,nM,400.0,nM,400.0
Nc1n[nH]c(NC2CCCC2O)c1-c1nc2ccccc2s1,CHEMBL3685633,nM,3500.0,nM,3500.0
Cc1[nH]nc(N)c1-c1nc2ccc(CNCCO)cc2s1,CHEMBL3685634,nM,100.0,nM,100.0
Nc1n[nH]c(CCCO)c1-c1nc2ccccc2s1,CHEMBL3685635,nM,200.0,nM,200.0
Nc1n[nH]c(NCCCO)c1-c1nc2ccccc2s1,CHEMBL3685636,nM,400.0,nM,400.0
COc1cc2sc(-c3c(N)n[nH]c3NCCCO)nc2cc1F,CHEMBL3685637,nM,500.0,nM,500.0
Cc1[nH]nc(N)c1-c1nc2ccc(CNc3cccc(S(N)(=O)=O)c3)cc2s1,CHEMBL3685638,nM,800.0,nM,800.0
CCc1cc(-c2n[nH]cc2-c2nc3ccccc3s2)c(O)cc1O,CHEMBL3685639,nM,1900.0,nM,1900.0
Oc1ccc(-c2n[nH]cc2-c2nc3ccccc3s2)c(O)c1,CHEMBL1368744,nM,3300.0,nM,3300.0
Oc1ccc(-c2n[nH]cc2-c2nc3ccccc3s2)cc1,CHEMBL3685640,nM,3400.0,nM,3400.0
Cc1[nH]nc(N)c1-c1nc2c(F)cccc2s1,CHEMBL3685641,nM,400.0,nM,400.0
Nc1n[nH]c(CCCCO)c1-c1nc2ccccc2s1,CHEMBL3685642,nM,1000.0,nM,1000.0
Nc1n[nH]c(NCCCCO)c1-c1nc2ccccc2s1,CHEMBL3685643,nM,1700.0,nM,1700.0
Nc1n[nH]c(NCCCC(=O)O)c1-c1nc2ccccc2s1,CHEMBL3685644,nM,4300.0,nM,4300.0
Nc1n[nH]c(Nc2ccc(S(=O)(=O)Nc3nccs3)cc2)c1-c1nc2ccccc2s1,CHEMBL3685645,nM,3500.0,nM,3500.0
COc1cc2sc(-c3c(-c4ccccc4F)n[nH]c3N)nc2cc1F,CHEMBL3639845,nM,4000.0,nM,4000.0
COc1cc2sc(-c3c(N)n[nH]c3C3CC3c3ccccc3)nc2cc1F,CHEMBL3685646,nM,2100.0,nM,2100.0
COc1cc2sc(-c3c(-c4cccc(F)c4)n[nH]c3N)nc2cc1F,CHEMBL3685647,nM,2300.0,nM,2300.0
COc1cc2sc(-c3c(-c4cccc([N+](=O)[O-])c4)n[nH]c3N)nc2cc1F,CHEMBL3685648,nM,900.0,nM,900.0
COc1cc2sc(-c3c(-c4ccc(F)cc4)n[nH]c3N)nc2cc1F,CHEMBL3685649,nM,2400.0,nM,2400.0
COc1ccc(-c2n[nH]c(N)c2-c2nc3cc(F)c(OC)cc3s2)cc1,CHEMBL3685650,nM,2000.0,nM,2000.0
COc1cc2sc(-c3c(-c4ccc([N+](=O)[O-])o4)n[nH]c3N)nc2cc1F,CHEMBL3685651,nM,300.0,nM,300.0
COc1cc2sc(-c3c(-c4ccco4)n[nH]c3N)nc2cc1F,CHEMBL3685652,nM,40.0,nM,40.0
COc1cc2sc(-c3c(-c4ccno4)n[nH]c3N)nc2cc1F,CHEMBL3685653,nM,100.0,nM,100.0
COc1cc2sc(-c3c(N)n[nH]c3C)nc2cc1F,CHEMBL3685654,nM,60.0,nM,60.0
COc1cc2sc(-c3c(-c4ccccc4)n[nH]c3N)nc2cc1F,CHEMBL3685655,nM,2300.0,nM,2300.0
COc1cc2sc(-c3c(N)n[nH]c3N3CCNCC3)nc2cc1F,CHEMBL3685656,nM,70.0,nM,70.0
COc1cc2sc(-c3c(-c4ccncc4)n[nH]c3N)nc2cc1F,CHEMBL3685657,nM,200.0,nM,200.0
COc1cc2sc(-c3c(-c4cccs4)n[nH]c3N)nc2cc1F,CHEMBL3685733,nM,700.0,nM,700.0
COc1cc2sc(-c3c(N)n[nH]c3NCCc3cnc[nH]3)nc2cc1F,CHEMBL3685658,nM,200.0,nM,200.0
Cc1cc2sc(-c3cn[nH]c3N)nc2cc1F,CHEMBL3685659,nM,50.0,nM,50.0
Cc1cc2sc(-c3c(N)n[nH]c3C)nc2cc1F,CHEMBL3685660,nM,300.0,nM,300.0
Cc1[nH]nc(N)c1-c1nc2cc(F)ccc2s1,CHEMBL3685661,nM,40.0,nM,40.0
COc1ccc2sc(-c3c(N)n[nH]c3C)nc2c1,CHEMBL3685662,nM,3700.0,nM,3700.0
Nc1[nH]ncc1-c1nc2cc(C(F)(F)F)ccc2s1,CHEMBL3685663,nM,1100.0,nM,1100.0
Cc1[nH]nc(N)c1-c1nc2cc(F)c(Br)cc2s1,CHEMBL3685664,nM,200.0,nM,200.0
Cc1[nH]nc(N)c1-c1nc2ccc(Br)cc2s1,CHEMBL3685665,nM,400.0,nM,400.0
Cc1[nH]nc(N)c1-c1nc2ccc(Cl)cc2s1,CHEMBL3685666,nM,300.0,nM,300.0
Cc1[nH]nc(N)c1-c1nc2cc(F)c(CN(C)C)cc2s1,CHEMBL3685667,nM,600.0,nM,600.0
Cc1[nH]nc(N)c1-c1nc2ccc(CN(C)C)cc2s1,CHEMBL3685668,nM,200.0,nM,200.0
Nc1[nH]ncc1-c1nc2ccc(F)cc2s1,CHEMBL3685669,nM,200.0,nM,200.0
Cc1[nH]nc(N)c1-c1nc2ccc(F)cc2s1,CHEMBL3685670,nM,400.0,nM,400.0
Cc1[nH]nc(N)c1-c1nc2ccc(S(C)(=O)=O)cc2s1,CHEMBL3685671,nM,500.0,nM,500.0
COc1ccc2nc(-c3c(N)n[nH]c3C)sc2c1,CHEMBL3685672,nM,340.0,nM,340.0
COc1ccc2nc(-c3c(N)n[nH]c3N3CCNCC3)sc2c1,CHEMBL3685673,nM,200.0,nM,200.0
Nc1[nH]ncc1-c1nc2ccc([N+](=O)[O-])cc2s1,CHEMBL3685674,nM,3400.0,nM,3400.0
COc1ccc(Cl)c2sc(-c3c(N)n[nH]c3C)nc12,CHEMBL3685675,nM,1000.0,nM,1000.0
COc1c(F)cc2nc(-c3c(N)n[nH]c3C)sc2c1Cl,CHEMBL3685676,nM,400.0,nM,400.0
Nc1n[nH]c(NCc2ccc(S(N)(=O)=O)cc2)c1-c1nc2ccccc2s1,CHEMBL3685677,nM,2900.0,nM,2900.0
Nc1n[nH]c(NCCc2ccc(O)cc2)c1-c1nc2ccccc2s1,CHEMBL3685678,nM,2900.0,nM,2900.0
Nc1[nH]ncc1-c1nc2ccccc2s1,CHEMBL3685679,nM,300.0,nM,300.0
Nc1n[nH]c(N)c1-c1nc2ccccc2s1,CHEMBL3685680,nM,700.0,nM,700.0
CN(C)CCCc1[nH]nc(N)c1-c1nc2ccccc2s1,CHEMBL3685681,nM,200.0,nM,200.0
CNCCCc1[nH]nc(N)c1-c1nc2ccccc2s1,CHEMBL3685682,nM,20.0,nM,20.0
CN(C)CCCCc1[nH]nc(N)c1-c1nc2ccccc2s1,CHEMBL3685683,nM,400.0,nM,400.0
CNCCCCc1[nH]nc(N)c1-c1nc2ccccc2s1,CHEMBL3685684,nM,100.0,nM,100.0
Nc1[nH]nc(-c2ccc([N+](=O)[O-])cc2)c1-c1nc2ccccc2s1,CHEMBL3685685,nM,4000.0,nM,4000.0
Nc1n[nH]c(C2CC2)c1-c1nc2ccccc2s1,CHEMBL3685686,nM,600.0,nM,600.0
CCc1[nH]nc(N)c1-c1nc2ccccc2s1,CHEMBL3685687,nM,800.0,nM,800.0
Nc1[nH]nc(-c2ccco2)c1-c1nc2ccccc2s1,CHEMBL3685688,nM,100.0,nM,100.0
Cc1[nH]nc(N)c1-c1nc2ccccc2s1,CHEMBL3685689,nM,300.0,nM,300.0
CSc1n[nH]c(N)c1-c1nc2ccccc2s1,CHEMBL3685690,nM,1100.0,nM,1100.0
Nc1[nH]nc(-c2ccccc2)c1-c1nc2ccccc2s1,CHEMBL3685691,nM,900.0,nM,900.0
Nc1n[nH]c(N2CCNCC2)c1-c1nc2ccccc2s1,CHEMBL3685692,nM,190.0,nM,190.0
Nc1n[nH]c(C2CCNCC2)c1-c1nc2ccccc2s1,CHEMBL3685693,nM,60.0,nM,60.0
Nc1[nH]nc(-c2cccnc2)c1-c1nc2ccccc2s1,CHEMBL3685694,nM,600.0,nM,600.0
Nc1[nH]nc(-c2ccncc2)c1-c1nc2ccccc2s1,CHEMBL3685695,nM,100.0,nM,100.0
Nc1[nH]nc(N2CCCC2)c1-c1nc2ccccc2s1,CHEMBL3685696,nM,3700.0,nM,3700.0
Nc1[nH]nc(-c2cccs2)c1-c1nc2ccccc2s1,CHEMBL3685697,nM,900.0,nM,900.0
Nc1n[nH]c(NCc2ncc[nH]2)c1-c1nc2ccccc2s1,CHEMBL3685698,nM,2500.0,nM,2500.0
Nc1[nH]nc(/N=C/c2ncc[nH]2)c1-c1nc2ccccc2s1,CHEMBL3685699,nM,1000.0,nM,1000.0
CN(C)CCNc1[nH]nc(N)c1-c1nc2ccccc2s1,CHEMBL3685700,nM,500.0,nM,500.0
CCNCCNc1[nH]nc(N)c1-c1nc2ccccc2s1,CHEMBL3685701,nM,150.0,nM,150.0
COCCNc1[nH]nc(N)c1-c1nc2ccccc2s1,CHEMBL3685702,nM,700.0,nM,700.0
Nc1n[nH]c(NCCN2CCCC2)c1-c1nc2ccccc2s1,CHEMBL3685703,nM,1900.0,nM,1900.0
CN(C)CCCNc1[nH]nc(N)c1-c1nc2ccccc2s1,CHEMBL3685704,nM,300.0,nM,300.0
Nc1n[nH]c(NCCCn2ccnc2)c1-c1nc2ccccc2s1,CHEMBL3685705,nM,500.0,nM,500.0
Nc1n[nH]c(NCCc2c[nH]c3ccccc23)c1-c1nc2ccccc2s1,CHEMBL3685706,nM,3300.0,nM,3300.0
Nc1n[nH]c(NCC2CCNCC2)c1-c1nc2ccccc2s1,CHEMBL3685707,nM,2700.0,nM,2700.0
Nc1nn(CCN2CCOCC2)c(N)c1-c1nc2ccccc2s1,CHEMBL3685708,nM,1500.0,nM,1500.0
CCn1nc(N)c(-c2nc3ccccc3s2)c1N,CHEMBL3685709,nM,1700.0,nM,1700.0
Nc1nn(Cc2cccnc2)c(N)c1-c1nc2ccccc2s1,CHEMBL3685710,nM,2900.0,nM,2900.0
COc1cc2sc(-c3c(-c4cccnc4Cl)n[nH]c3N)nc2cc1F,CHEMBL3685711,nM,3400.0,nM,3400.0
NCCCc1[nH]nc(N)c1-c1nc2ccccc2s1,CHEMBL3685712,nM,10.0,nM,10.0
Nc1ccc(-c2n[nH]c(N)c2-c2nc3ccccc3s2)cc1,CHEMBL3685713,nM,100.0,nM,100.0
COc1cc2sc(-c3c(N)n[nH]c3C3CC3)nc2cc1F,CHEMBL3685714,nM,1000.0,nM,1000.0
Cc1[nH]nc(N)c1-c1nc2c(F)c(F)c(F)cc2s1,CHEMBL3685715,nM,200.0,nM,200.0
Cc1[nH]nc(N)c1-c1nc2cc(C(F)(F)F)ccc2s1,CHEMBL3685716,nM,2800.0,nM,2800.0
CNCc1ccc2nc(-c3c(N)n[nH]c3C)sc2c1,CHEMBL3685717,nM,500.0,nM,500.0
Cc1[nH]nc(N)c1-c1nc2ccc(CN3CCOCC3)cc2s1,CHEMBL3685718,nM,500.0,nM,500.0
Cc1[nH]nc(N)c1-c1nc2ccc(CN3CCCC3)cc2s1,CHEMBL3685719,nM,900.0,nM,900.0
Cc1[nH]nc(N)c1-c1nc2ccc(CN3CCN(C)CC3)cc2s1,CHEMBL3685720,nM,5000.0,nM,5000.0
Cc1[nH]nc(N)c1-c1nc2ccc(S(=O)(=O)N3CCN(C)CC3)cc2s1,CHEMBL3685721,nM,4900.0,nM,4900.0
CC(=O)Nc1ccc2nc(-c3c(N)n[nH]c3C)sc2c1,CHEMBL3685722,nM,400.0,nM,400.0
CC(=O)NCCNc1[nH]nc(N)c1-c1nc2ccccc2s1,CHEMBL3685723,nM,1100.0,nM,1100.0
Nc1[nH]nc(-c2ccc(NO)cc2)c1-c1nc2ccccc2s1,CHEMBL3685724,nM,1600.0,nM,1600.0
CC(=O)NCCNS(=O)(=O)c1ccc2nc(-c3c(N)n[nH]c3C)sc2c1,CHEMBL3685725,nM,700.0,nM,700.0
COc1cc2sc(-c3c(N)n[nH]c3NCCNC(C)=O)nc2cc1F,CHEMBL3685726,nM,1800.0,nM,1800.0
NCCNc1[nH]nc(N)c1-c1nc2ccccc2s1,CHEMBL3685727,nM,20.0,nM,20.0
COc1cc2sc(-c3c(N)n[nH]c3NCCN(C)C)nc2cc1F,CHEMBL3685728,nM,300.0,nM,300.0
COc1cc2sc(-c3c(N)n[nH]c3NCCCN(C)C)nc2cc1F,CHEMBL3685729,nM,200.0,nM,200.0
Nc1ccc(Nc2[nH]nc(N)c2-c2nc3ccccc3s2)cc1,CHEMBL3685730,nM,5000.0,nM,5000.0
COc1ccc2nc(-c3c(N)n[nH]c3NCCc3cnc[nH]3)sc2c1,CHEMBL3685731,nM,600.0,nM,600.0
CCOc1cc(N2CCC(O)CC2)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2C,CHEMBL1673046,nM,50000.0,uM,50.0
